date,hour_timestamp,start_hour,daily_hi_max,daily_total_precip,hourly_hi,hourly_precip,rainy_day,HI_t-1,HI_t+1,precip_t-1,precip_t+1
2023-06-09,2023-06-09 15:00:00,15,70,0.1,69,0,0,68,70,0,0
2023-06-09,2023-06-09 16:00:00,16,70,0.1,70,0,0,69,68,0,0
2023-06-09,2023-06-09 17:00:00,17,70,0.1,68,0,0,70,68,0,0
2023-06-09,2023-06-09 18:00:00,18,70,0.1,68,0,0,68,67,0,0
2023-06-09,2023-06-09 19:00:00,19,70,0.1,67,0,0,68,66,0,0
2023-06-09,2023-06-09 20:00:00,20,70,0.1,66,0,0,67,64,0,0
2023-06-09,2023-06-09 21:00:00,21,70,0.1,64,0,0,66,62,0,0
2023-06-09,2023-06-09 22:00:00,22,70,0.1,62,0,0,64,62,0,0
2023-06-09,2023-06-09 23:00:00,23,70,0.1,62,0,0,62,58,0,0
2023-06-10,2023-06-10 03:00:00,3,77,0.2,58,0,0,62,57,0,0
2023-06-10,2023-06-10 04:00:00,4,77,0.2,57,0,0,58,57,0,0
2023-06-10,2023-06-10 05:00:00,5,77,0.2,57,0,0,57,58,0,0
2023-06-10,2023-06-10 06:00:00,6,77,0.2,58,0,0,57,60,0,0
2023-06-10,2023-06-10 07:00:00,7,77,0.2,60,0,0,58,62,0,0
2023-06-10,2023-06-10 08:00:00,8,77,0.2,62,0,0,60,64,0,0
2023-06-10,2023-06-10 09:00:00,9,77,0.2,64,0,0,62,69,0,0
2023-06-10,2023-06-10 10:00:00,10,77,0.2,69,0,0,64,70,0,0
2023-06-10,2023-06-10 11:00:00,11,77,0.2,70,0,0,69,72,0,0
2023-06-10,2023-06-10 12:00:00,12,77,0.2,72,0,0,70,73,0,0
2023-06-10,2023-06-10 13:00:00,13,77,0.2,73,0,0,72,74,0,0
2023-06-10,2023-06-10 14:00:00,14,77,0.2,74,0,0,73,75,0,0
2023-06-10,2023-06-10 15:00:00,15,77,0.2,75,0,0,74,77,0,0
2023-06-10,2023-06-10 16:00:00,16,77,0.2,77,0,0,75,75,0,0
2023-06-10,2023-06-10 17:00:00,17,77,0.2,75,0,0,77,73,0,0
2023-06-10,2023-06-10 18:00:00,18,77,0.2,73,0,0,75,75,0,0
2023-06-10,2023-06-10 19:00:00,19,77,0.2,75,0,0,73,73,0,0.1
2023-06-10,2023-06-10 20:00:00,20,77,0.2,73,0.1,0,75,70,0,0.1
2023-06-10,2023-06-10 21:00:00,21,77,0.2,70,0.1,0,73,67,0.1,0
2023-06-10,2023-06-10 22:00:00,22,77,0.2,67,0,0,70,68,0.1,0
2023-06-10,2023-06-10 23:00:00,23,77,0.2,68,0,0,67,65,0,0
2023-06-11,2023-06-11 03:00:00,3,81,0.3,65,0,0,68,64,0,0
2023-06-11,2023-06-11 04:00:00,4,81,0.3,64,0,0,65,65,0,0
2023-06-11,2023-06-11 05:00:00,5,81,0.3,65,0,0,64,64,0,0
2023-06-11,2023-06-11 06:00:00,6,81,0.3,64,0,0,65,66,0,0
2023-06-11,2023-06-11 07:00:00,7,81,0.3,66,0,0,64,67,0,0
2023-06-11,2023-06-11 08:00:00,8,81,0.3,67,0,0,66,69,0,0
2023-06-11,2023-06-11 09:00:00,9,81,0.3,69,0,0,67,73,0,0
2023-06-11,2023-06-11 10:00:00,10,81,0.3,73,0,0,69,76,0,0
2023-06-11,2023-06-11 11:00:00,11,81,0.3,76,0,0,73,78,0,0
2023-06-11,2023-06-11 12:00:00,12,81,0.3,78,0,0,76,80,0,0
2023-06-11,2023-06-11 13:00:00,13,81,0.3,80,0,0,78,81,0,0.3
2023-06-11,2023-06-11 14:00:00,14,81,0.3,81,0.3,0,80,80,0,0
2023-06-11,2023-06-11 15:00:00,15,81,0.3,80,0,0,81,80,0.3,0
2023-06-11,2023-06-11 16:00:00,16,81,0.3,80,0,0,80,77,0,0
2023-06-11,2023-06-11 17:00:00,17,81,0.3,77,0,0,80,76,0,0
2023-06-11,2023-06-11 18:00:00,18,81,0.3,76,0,0,77,75,0,0
2023-06-11,2023-06-11 19:00:00,19,81,0.3,75,0,0,76,73,0,0
2023-06-11,2023-06-11 20:00:00,20,81,0.3,73,0,0,75,72,0,0
2023-06-11,2023-06-11 21:00:00,21,81,0.3,72,0,0,73,71,0,0
2023-06-11,2023-06-11 22:00:00,22,81,0.3,71,0,0,72,71,0,0
2023-06-11,2023-06-11 23:00:00,23,81,0.3,71,0,0,71,70,0,0
2023-06-12,2023-06-12 03:00:00,3,75,4.9,70,0,0,71,69,0,0
2023-06-12,2023-06-12 04:00:00,4,75,4.9,69,0,0,70,70,0,0
2023-06-12,2023-06-12 05:00:00,5,75,4.9,70,0,0,69,69,0,0
2023-06-12,2023-06-12 06:00:00,6,75,4.9,69,0,0,70,70,0,0
2023-06-12,2023-06-12 07:00:00,7,75,4.9,70,0,0,69,70,0,0
2023-06-12,2023-06-12 08:00:00,8,75,4.9,70,0,0,70,71,0,0
2023-06-12,2023-06-12 09:00:00,9,75,4.9,71,0,0,70,73,0,0.1
2023-06-12,2023-06-12 10:00:00,10,75,4.9,73,0.1,0,71,74,0,0.1
2023-06-12,2023-06-12 11:00:00,11,75,4.9,74,0.1,0,73,75,0.1,0
2023-06-12,2023-06-12 12:00:00,12,75,4.9,75,0,0,74,75,0.1,0
2023-06-12,2023-06-12 13:00:00,13,75,4.9,75,0,0,75,75,0,0
2023-06-12,2023-06-12 14:00:00,14,75,4.9,75,0,0,75,75,0,0
2023-06-12,2023-06-12 15:00:00,15,75,4.9,75,0,0,75,74,0,0
2023-06-12,2023-06-12 16:00:00,16,75,4.9,74,0,0,75,72,0,0
2023-06-12,2023-06-12 17:00:00,17,75,4.9,72,0,0,74,71,0,0.2
2023-06-12,2023-06-12 18:00:00,18,75,4.9,71,0.2,0,72,69,0,0.6
2023-06-12,2023-06-12 19:00:00,19,75,4.9,69,0.6,0,71,68,0.2,1.2
2023-06-12,2023-06-12 20:00:00,20,75,4.9,68,1.2,0,69,69,0.6,1.5
2023-06-12,2023-06-12 21:00:00,21,75,4.9,69,1.5,0,68,68,1.2,1
2023-06-12,2023-06-12 22:00:00,22,75,4.9,68,1,0,69,69,1.5,0.2
2023-06-12,2023-06-12 23:00:00,23,75,4.9,69,0.2,0,68,66,1,0
2023-06-13,2023-06-13 03:00:00,3,77,0,66,0,0,69,64,0.2,0
2023-06-13,2023-06-13 04:00:00,4,77,0,64,0,0,66,65,0,0
2023-06-13,2023-06-13 05:00:00,5,77,0,65,0,0,64,65,0,0
2023-06-13,2023-06-13 06:00:00,6,77,0,65,0,0,65,65,0,0
2023-06-13,2023-06-13 07:00:00,7,77,0,65,0,0,65,67,0,0
2023-06-13,2023-06-13 08:00:00,8,77,0,67,0,0,65,69,0,0
2023-06-13,2023-06-13 09:00:00,9,77,0,69,0,0,67,71,0,0
2023-06-13,2023-06-13 10:00:00,10,77,0,71,0,0,69,72,0,0
2023-06-13,2023-06-13 11:00:00,11,77,0,72,0,0,71,73,0,0
2023-06-13,2023-06-13 12:00:00,12,77,0,73,0,0,72,75,0,0
2023-06-13,2023-06-13 13:00:00,13,77,0,75,0,0,73,76,0,0
2023-06-13,2023-06-13 14:00:00,14,77,0,76,0,0,75,76,0,0
2023-06-13,2023-06-13 15:00:00,15,77,0,76,0,0,76,77,0,0
2023-06-13,2023-06-13 16:00:00,16,77,0,77,0,0,76,76,0,0
2023-06-13,2023-06-13 17:00:00,17,77,0,76,0,0,77,76,0,0
2023-06-13,2023-06-13 18:00:00,18,77,0,76,0,0,76,74,0,0
2023-06-13,2023-06-13 19:00:00,19,77,0,74,0,0,76,72,0,0
2023-06-13,2023-06-13 20:00:00,20,77,0,72,0,0,74,70,0,0
2023-06-13,2023-06-13 21:00:00,21,77,0,70,0,0,72,68,0,0
2023-06-13,2023-06-13 22:00:00,22,77,0,68,0,0,70,67,0,0
2023-06-13,2023-06-13 23:00:00,23,77,0,67,0,0,68,64,0,0
2023-06-14,2023-06-14 03:00:00,3,75,16.2,64,0,0,67,63,0,0
2023-06-14,2023-06-14 04:00:00,4,75,16.2,63,0,0,64,64,0,0
2023-06-14,2023-06-14 05:00:00,5,75,16.2,64,0,0,63,65,0,0
2023-06-14,2023-06-14 06:00:00,6,75,16.2,65,0,0,64,67,0,0
2023-06-14,2023-06-14 07:00:00,7,75,16.2,67,0,0,65,69,0,0
2023-06-14,2023-06-14 08:00:00,8,75,16.2,69,0,0,67,71,0,0
2023-06-14,2023-06-14 09:00:00,9,75,16.2,71,0,0,69,73,0,0
2023-06-14,2023-06-14 10:00:00,10,75,16.2,73,0,0,71,75,0,0
2023-06-14,2023-06-14 11:00:00,11,75,16.2,75,0,0,73,72,0,1.4
2023-06-14,2023-06-14 12:00:00,12,75,16.2,72,1.4,0,75,67,0,2.3
2023-06-14,2023-06-14 13:00:00,13,75,16.2,67,2.3,0,72,67,1.4,4.7
2023-06-14,2023-06-14 14:00:00,14,75,16.2,67,4.7,0,67,69,2.3,4.2
2023-06-14,2023-06-14 15:00:00,15,75,16.2,69,4.2,0,67,71,4.7,1.2
2023-06-14,2023-06-14 16:00:00,16,75,16.2,71,1.2,0,69,69,4.2,0.1
2023-06-14,2023-06-14 17:00:00,17,75,16.2,69,0.1,0,71,67,1.2,2.3
2023-06-14,2023-06-14 18:00:00,18,75,16.2,67,2.3,0,69,66,0.1,0
2023-06-14,2023-06-14 19:00:00,19,75,16.2,66,0,0,67,66,2.3,0
2023-06-14,2023-06-14 20:00:00,20,75,16.2,66,0,0,66,66,0,0
2023-06-14,2023-06-14 21:00:00,21,75,16.2,66,0,0,66,64,0,0
2023-06-14,2023-06-14 22:00:00,22,75,16.2,64,0,0,66,64,0,0
2023-06-14,2023-06-14 23:00:00,23,75,16.2,64,0,0,64,62,0,0
2023-06-15,2023-06-15 03:00:00,3,77,0,62,0,0,64,61,0,0
2023-06-15,2023-06-15 04:00:00,4,77,0,61,0,0,62,63,0,0
2023-06-15,2023-06-15 05:00:00,5,77,0,63,0,0,61,63,0,0
2023-06-15,2023-06-15 06:00:00,6,77,0,63,0,0,63,65,0,0
2023-06-15,2023-06-15 07:00:00,7,77,0,65,0,0,63,66,0,0
2023-06-15,2023-06-15 08:00:00,8,77,0,66,0,0,65,68,0,0
2023-06-15,2023-06-15 09:00:00,9,77,0,68,0,0,66,71,0,0
2023-06-15,2023-06-15 10:00:00,10,77,0,71,0,0,68,72,0,0
2023-06-15,2023-06-15 11:00:00,11,77,0,72,0,0,71,73,0,0
2023-06-15,2023-06-15 12:00:00,12,77,0,73,0,0,72,74,0,0
2023-06-15,2023-06-15 13:00:00,13,77,0,74,0,0,73,75,0,0
2023-06-15,2023-06-15 14:00:00,14,77,0,75,0,0,74,75,0,0
2023-06-15,2023-06-15 15:00:00,15,77,0,75,0,0,75,77,0,0
2023-06-15,2023-06-15 16:00:00,16,77,0,77,0,0,75,77,0,0
2023-06-15,2023-06-15 17:00:00,17,77,0,77,0,0,77,76,0,0
2023-06-15,2023-06-15 18:00:00,18,77,0,76,0,0,77,75,0,0
2023-06-15,2023-06-15 19:00:00,19,77,0,75,0,0,76,74,0,0
2023-06-15,2023-06-15 20:00:00,20,77,0,74,0,0,75,73,0,0
2023-06-15,2023-06-15 21:00:00,21,77,0,73,0,0,74,70,0,0
2023-06-15,2023-06-15 22:00:00,22,77,0,70,0,0,73,69,0,0
2023-06-15,2023-06-15 23:00:00,23,77,0,69,0,0,70,65,0,0
2023-06-16,2023-06-16 03:00:00,3,73,4,65,0,0,69,65,0,0
2023-06-16,2023-06-16 04:00:00,4,73,4,65,0,0,65,64,0,0
2023-06-16,2023-06-16 05:00:00,5,73,4,64,0,0,65,64,0,0
2023-06-16,2023-06-16 06:00:00,6,73,4,64,0,0,64,67,0,0
2023-06-16,2023-06-16 07:00:00,7,73,4,67,0,0,64,69,0,0
2023-06-16,2023-06-16 08:00:00,8,73,4,69,0,0,67,71,0,0
2023-06-16,2023-06-16 09:00:00,9,73,4,71,0,0,69,72,0,0
2023-06-16,2023-06-16 10:00:00,10,73,4,72,0,0,71,73,0,0
2023-06-16,2023-06-16 11:00:00,11,73,4,73,0,0,72,73,0,0
2023-06-16,2023-06-16 12:00:00,12,73,4,73,0,0,73,71,0,0
2023-06-16,2023-06-16 13:00:00,13,73,4,71,0,0,73,68,0,2.2
2023-06-16,2023-06-16 14:00:00,14,73,4,68,2.2,0,71,69,0,1.4
2023-06-16,2023-06-16 15:00:00,15,73,4,69,1.4,0,68,70,2.2,0.2
2023-06-16,2023-06-16 16:00:00,16,73,4,70,0.2,0,69,67,1.4,0.1
2023-06-16,2023-06-16 17:00:00,17,73,4,67,0.1,0,70,67,0.2,0.1
2023-06-16,2023-06-16 18:00:00,18,73,4,67,0.1,0,67,67,0.1,0
2023-06-16,2023-06-16 19:00:00,19,73,4,67,0,0,67,66,0.1,0
2023-06-16,2023-06-16 20:00:00,20,73,4,66,0,0,67,66,0,0
2023-06-16,2023-06-16 21:00:00,21,73,4,66,0,0,66,65,0,0
2023-06-16,2023-06-16 22:00:00,22,73,4,65,0,0,66,64,0,0
2023-06-16,2023-06-16 23:00:00,23,73,4,64,0,0,65,63,0,0
2023-06-17,2023-06-17 03:00:00,3,76,0.4,63,0,0,64,63,0,0
2023-06-17,2023-06-17 04:00:00,4,76,0.4,63,0,0,63,63,0,0
2023-06-17,2023-06-17 05:00:00,5,76,0.4,63,0,0,63,64,0,0
2023-06-17,2023-06-17 06:00:00,6,76,0.4,64,0,0,63,64,0,0
2023-06-17,2023-06-17 07:00:00,7,76,0.4,64,0,0,64,66,0,0
2023-06-17,2023-06-17 08:00:00,8,76,0.4,66,0,0,64,68,0,0
2023-06-17,2023-06-17 09:00:00,9,76,0.4,68,0,0,66,71,0,0
2023-06-17,2023-06-17 10:00:00,10,76,0.4,71,0,0,68,72,0,0
2023-06-17,2023-06-17 11:00:00,11,76,0.4,72,0,0,71,74,0,0
2023-06-17,2023-06-17 12:00:00,12,76,0.4,74,0,0,72,75,0,0
2023-06-17,2023-06-17 13:00:00,13,76,0.4,75,0,0,74,75,0,0
2023-06-17,2023-06-17 14:00:00,14,76,0.4,75,0,0,75,76,0,0
2023-06-17,2023-06-17 15:00:00,15,76,0.4,76,0,0,75,76,0,0.4
2023-06-17,2023-06-17 16:00:00,16,76,0.4,76,0.4,0,76,72,0,0
2023-06-17,2023-06-17 17:00:00,17,76,0.4,72,0,0,76,71,0.4,0
2023-06-17,2023-06-17 18:00:00,18,76,0.4,71,0,0,72,69,0,0
2023-06-17,2023-06-17 19:00:00,19,76,0.4,69,0,0,71,69,0,0
2023-06-17,2023-06-17 20:00:00,20,76,0.4,69,0,0,69,69,0,0
2023-06-17,2023-06-17 21:00:00,21,76,0.4,69,0,0,69,66,0,0
2023-06-17,2023-06-17 22:00:00,22,76,0.4,66,0,0,69,65,0,0
2023-06-17,2023-06-17 23:00:00,23,76,0.4,65,0,0,66,62,0,0
2023-06-18,2023-06-18 03:00:00,3,78,0,62,0,0,65,62,0,0
2023-06-18,2023-06-18 04:00:00,4,78,0,62,0,0,62,64,0,0
2023-06-18,2023-06-18 05:00:00,5,78,0,64,0,0,62,64,0,0
2023-06-18,2023-06-18 06:00:00,6,78,0,64,0,0,64,66,0,0
2023-06-18,2023-06-18 07:00:00,7,78,0,66,0,0,64,68,0,0
2023-06-18,2023-06-18 08:00:00,8,78,0,68,0,0,66,70,0,0
2023-06-18,2023-06-18 09:00:00,9,78,0,70,0,0,68,73,0,0
2023-06-18,2023-06-18 10:00:00,10,78,0,73,0,0,70,74,0,0
2023-06-18,2023-06-18 11:00:00,11,78,0,74,0,0,73,75,0,0
2023-06-18,2023-06-18 12:00:00,12,78,0,75,0,0,74,76,0,0
2023-06-18,2023-06-18 13:00:00,13,78,0,76,0,0,75,77,0,0
2023-06-18,2023-06-18 14:00:00,14,78,0,77,0,0,76,78,0,0
2023-06-18,2023-06-18 15:00:00,15,78,0,78,0,0,77,78,0,0
2023-06-18,2023-06-18 16:00:00,16,78,0,78,0,0,78,77,0,0
2023-06-18,2023-06-18 17:00:00,17,78,0,77,0,0,78,76,0,0
2023-06-18,2023-06-18 18:00:00,18,78,0,76,0,0,77,75,0,0
2023-06-18,2023-06-18 19:00:00,19,78,0,75,0,0,76,74,0,0
2023-06-18,2023-06-18 20:00:00,20,78,0,74,0,0,75,72,0,0
2023-06-18,2023-06-18 21:00:00,21,78,0,72,0,0,74,70,0,0
2023-06-18,2023-06-18 22:00:00,22,78,0,70,0,0,72,69,0,0
2023-06-18,2023-06-18 23:00:00,23,78,0,69,0,0,70,64,0,0
2023-06-19,2023-06-19 03:00:00,3,76,0.6,64,0,0,69,63,0,0
2023-06-19,2023-06-19 04:00:00,4,76,0.6,63,0,0,64,65,0,0
2023-06-19,2023-06-19 05:00:00,5,76,0.6,65,0,0,63,65,0,0
2023-06-19,2023-06-19 06:00:00,6,76,0.6,65,0,0,65,67,0,0
2023-06-19,2023-06-19 07:00:00,7,76,0.6,67,0,0,65,68,0,0
2023-06-19,2023-06-19 08:00:00,8,76,0.6,68,0,0,67,70,0,0
2023-06-19,2023-06-19 09:00:00,9,76,0.6,70,0,0,68,73,0,0
2023-06-19,2023-06-19 10:00:00,10,76,0.6,73,0,0,70,75,0,0.1
2023-06-19,2023-06-19 11:00:00,11,76,0.6,75,0.1,0,73,75,0,0.1
2023-06-19,2023-06-19 12:00:00,12,76,0.6,75,0.1,0,75,75,0.1,0.1
2023-06-19,2023-06-19 13:00:00,13,76,0.6,75,0.1,0,75,75,0.1,0.3
2023-06-19,2023-06-19 14:00:00,14,76,0.6,75,0.3,0,75,76,0.1,0
2023-06-19,2023-06-19 15:00:00,15,76,0.6,76,0,0,75,75,0.3,0
2023-06-19,2023-06-19 16:00:00,16,76,0.6,75,0,0,76,74,0,0
2023-06-19,2023-06-19 17:00:00,17,76,0.6,74,0,0,75,73,0,0
2023-06-19,2023-06-19 18:00:00,18,76,0.6,73,0,0,74,72,0,0
2023-06-19,2023-06-19 19:00:00,19,76,0.6,72,0,0,73,70,0,0
2023-06-19,2023-06-19 20:00:00,20,76,0.6,70,0,0,72,68,0,0
2023-06-19,2023-06-19 21:00:00,21,76,0.6,68,0,0,70,67,0,0
2023-06-19,2023-06-19 22:00:00,22,76,0.6,67,0,0,68,66,0,0
2023-06-19,2023-06-19 23:00:00,23,76,0.6,66,0,0,67,65,0,0
2023-06-20,2023-06-20 03:00:00,3,74,0,65,0,0,66,64,0,0
2023-06-20,2023-06-20 04:00:00,4,74,0,64,0,0,65,65,0,0
2023-06-20,2023-06-20 05:00:00,5,74,0,65,0,0,64,65,0,0
2023-06-20,2023-06-20 06:00:00,6,74,0,65,0,0,65,66,0,0
2023-06-20,2023-06-20 07:00:00,7,74,0,66,0,0,65,66,0,0
2023-06-20,2023-06-20 08:00:00,8,74,0,66,0,0,66,67,0,0
2023-06-20,2023-06-20 09:00:00,9,74,0,67,0,0,66,70,0,0
2023-06-20,2023-06-20 10:00:00,10,74,0,70,0,0,67,71,0,0
2023-06-20,2023-06-20 11:00:00,11,74,0,71,0,0,70,72,0,0
2023-06-20,2023-06-20 12:00:00,12,74,0,72,0,0,71,73,0,0
2023-06-20,2023-06-20 13:00:00,13,74,0,73,0,0,72,74,0,0
2023-06-20,2023-06-20 14:00:00,14,74,0,74,0,0,73,73,0,0
2023-06-20,2023-06-20 15:00:00,15,74,0,73,0,0,74,73,0,0
2023-06-20,2023-06-20 16:00:00,16,74,0,73,0,0,73,71,0,0
2023-06-20,2023-06-20 17:00:00,17,74,0,71,0,0,73,70,0,0
2023-06-20,2023-06-20 18:00:00,18,74,0,70,0,0,71,68,0,0
2023-06-20,2023-06-20 19:00:00,19,74,0,68,0,0,70,67,0,0
2023-06-20,2023-06-20 20:00:00,20,74,0,67,0,0,68,66,0,0
2023-06-20,2023-06-20 21:00:00,21,74,0,66,0,0,67,65,0,0
2023-06-20,2023-06-20 22:00:00,22,74,0,65,0,0,66,64,0,0
2023-06-20,2023-06-20 23:00:00,23,74,0,64,0,0,65,62,0,0
2023-06-21,2023-06-21 03:00:00,3,70,0,62,0,0,64,61,0,0
2023-06-21,2023-06-21 04:00:00,4,70,0,61,0,0,62,62,0,0
2023-06-21,2023-06-21 05:00:00,5,70,0,62,0,0,61,62,0,0
2023-06-21,2023-06-21 06:00:00,6,70,0,62,0,0,62,63,0,0
2023-06-21,2023-06-21 07:00:00,7,70,0,63,0,0,62,64,0,0
2023-06-21,2023-06-21 08:00:00,8,70,0,64,0,0,63,65,0,0
2023-06-21,2023-06-21 09:00:00,9,70,0,65,0,0,64,67,0,0
2023-06-21,2023-06-21 10:00:00,10,70,0,67,0,0,65,67,0,0
2023-06-21,2023-06-21 11:00:00,11,70,0,67,0,0,67,68,0,0
2023-06-21,2023-06-21 12:00:00,12,70,0,68,0,0,67,68,0,0
2023-06-21,2023-06-21 13:00:00,13,70,0,68,0,0,68,69,0,0
2023-06-21,2023-06-21 14:00:00,14,70,0,69,0,0,68,70,0,0
2023-06-21,2023-06-21 15:00:00,15,70,0,70,0,0,69,69,0,0
2023-06-21,2023-06-21 16:00:00,16,70,0,69,0,0,70,68,0,0
2023-06-21,2023-06-21 17:00:00,17,70,0,68,0,0,69,68,0,0
2023-06-21,2023-06-21 18:00:00,18,70,0,68,0,0,68,66,0,0
2023-06-21,2023-06-21 19:00:00,19,70,0,66,0,0,68,66,0,0
2023-06-21,2023-06-21 20:00:00,20,70,0,66,0,0,66,65,0,0
2023-06-21,2023-06-21 21:00:00,21,70,0,65,0,0,66,65,0,0
2023-06-21,2023-06-21 22:00:00,22,70,0,65,0,0,65,64,0,0
2023-06-21,2023-06-21 23:00:00,23,70,0,64,0,0,65,61,0,0
2023-06-22,2023-06-22 03:00:00,3,70,0.6,61,0,0,64,60,0,0
2023-06-22,2023-06-22 04:00:00,4,70,0.6,60,0,0,61,61,0,0.1
2023-06-22,2023-06-22 05:00:00,5,70,0.6,61,0.1,0,60,61,0,0.1
2023-06-22,2023-06-22 06:00:00,6,70,0.6,61,0.1,0,61,62,0.1,0.1
2023-06-22,2023-06-22 07:00:00,7,70,0.6,62,0.1,0,61,62,0.1,0.1
2023-06-22,2023-06-22 08:00:00,8,70,0.6,62,0.1,0,62,62,0.1,0.1
2023-06-22,2023-06-22 09:00:00,9,70,0.6,62,0.1,0,62,64,0.1,0.1
2023-06-22,2023-06-22 10:00:00,10,70,0.6,64,0.1,0,62,64,0.1,0
2023-06-22,2023-06-22 11:00:00,11,70,0.6,64,0,0,64,66,0.1,0
2023-06-22,2023-06-22 12:00:00,12,70,0.6,66,0,0,64,68,0,0
2023-06-22,2023-06-22 13:00:00,13,70,0.6,68,0,0,66,69,0,0
2023-06-22,2023-06-22 14:00:00,14,70,0.6,69,0,0,68,69,0,0
2023-06-22,2023-06-22 15:00:00,15,70,0.6,69,0,0,69,70,0,0
2023-06-22,2023-06-22 16:00:00,16,70,0.6,70,0,0,69,70,0,0
2023-06-22,2023-06-22 17:00:00,17,70,0.6,70,0,0,70,70,0,0
2023-06-22,2023-06-22 18:00:00,18,70,0.6,70,0,0,70,69,0,0
2023-06-22,2023-06-22 19:00:00,19,70,0.6,69,0,0,70,69,0,0
2023-06-22,2023-06-22 20:00:00,20,70,0.6,69,0,0,69,68,0,0
2023-06-22,2023-06-22 21:00:00,21,70,0.6,68,0,0,69,67,0,0
2023-06-22,2023-06-22 22:00:00,22,70,0.6,67,0,0,68,67,0,0
2023-06-22,2023-06-22 23:00:00,23,70,0.6,67,0,0,67,65,0,0
2023-06-23,2023-06-23 03:00:00,3,72,3.8,65,0,0,67,65,0,0
2023-06-23,2023-06-23 04:00:00,4,72,3.8,65,0,0,65,66,0,0
2023-06-23,2023-06-23 05:00:00,5,72,3.8,66,0,0,65,66,0,0
2023-06-23,2023-06-23 06:00:00,6,72,3.8,66,0,0,66,67,0,0
2023-06-23,2023-06-23 07:00:00,7,72,3.8,67,0,0,66,67,0,0
2023-06-23,2023-06-23 08:00:00,8,72,3.8,67,0,0,67,67,0,0
2023-06-23,2023-06-23 09:00:00,9,72,3.8,67,0,0,67,69,0,0.1
2023-06-23,2023-06-23 10:00:00,10,72,3.8,69,0.1,0,67,69,0,0.2
2023-06-23,2023-06-23 11:00:00,11,72,3.8,69,0.2,0,69,70,0.1,0.4
2023-06-23,2023-06-23 12:00:00,12,72,3.8,70,0.4,0,69,70,0.2,0.6
2023-06-23,2023-06-23 13:00:00,13,72,3.8,70,0.6,0,70,71,0.4,0
2023-06-23,2023-06-23 14:00:00,14,72,3.8,71,0,0,70,71,0.6,0
2023-06-23,2023-06-23 15:00:00,15,72,3.8,71,0,0,71,70,0,0.1
2023-06-23,2023-06-23 16:00:00,16,72,3.8,70,0.1,0,71,71,0,1
2023-06-23,2023-06-23 17:00:00,17,72,3.8,71,1,0,70,72,0.1,0.7
2023-06-23,2023-06-23 18:00:00,18,72,3.8,72,0.7,0,71,72,1,0.4
2023-06-23,2023-06-23 19:00:00,19,72,3.8,72,0.4,0,72,71,0.7,0.2
2023-06-23,2023-06-23 20:00:00,20,72,3.8,71,0.2,0,72,71,0.4,0
2023-06-23,2023-06-23 21:00:00,21,72,3.8,71,0,0,71,70,0.2,0.1
2023-06-23,2023-06-23 22:00:00,22,72,3.8,70,0.1,0,71,70,0,0
2023-06-23,2023-06-23 23:00:00,23,72,3.8,70,0,0,70,70,0.1,1.5
2023-06-24,2023-06-24 03:00:00,3,79,15.8,70,1.5,0,70,70,0,2.1
2023-06-24,2023-06-24 04:00:00,4,79,15.8,70,2.1,0,70,70,1.5,2.8
2023-06-24,2023-06-24 05:00:00,5,79,15.8,70,2.8,0,70,70,2.1,2.8
2023-06-24,2023-06-24 06:00:00,6,79,15.8,70,2.8,0,70,71,2.8,2.4
2023-06-24,2023-06-24 07:00:00,7,79,15.8,71,2.4,0,70,71,2.8,1.3
2023-06-24,2023-06-24 08:00:00,8,79,15.8,71,1.3,0,71,72,2.4,0.5
2023-06-24,2023-06-24 09:00:00,9,79,15.8,72,0.5,0,71,74,1.3,0.2
2023-06-24,2023-06-24 10:00:00,10,79,15.8,74,0.2,0,72,76,0.5,0.1
2023-06-24,2023-06-24 11:00:00,11,79,15.8,76,0.1,0,74,76,0.2,0.1
2023-06-24,2023-06-24 12:00:00,12,79,15.8,76,0.1,0,76,76,0.1,0.3
2023-06-24,2023-06-24 13:00:00,13,79,15.8,76,0.3,0,76,77,0.1,0.1
2023-06-24,2023-06-24 14:00:00,14,79,15.8,77,0.1,0,76,77,0.3,0.9
2023-06-24,2023-06-24 15:00:00,15,79,15.8,77,0.9,0,77,78,0.1,0.5
2023-06-24,2023-06-24 16:00:00,16,79,15.8,78,0.5,0,77,79,0.9,0.2
2023-06-24,2023-06-24 17:00:00,17,79,15.8,79,0.2,0,78,77,0.5,0
2023-06-24,2023-06-24 18:00:00,18,79,15.8,77,0,0,79,76,0.2,0
2023-06-24,2023-06-24 19:00:00,19,79,15.8,76,0,0,77,75,0,0
2023-06-24,2023-06-24 20:00:00,20,79,15.8,75,0,0,76,74,0,0
2023-06-24,2023-06-24 21:00:00,21,79,15.8,74,0,0,75,73,0,0
2023-06-24,2023-06-24 22:00:00,22,79,15.8,73,0,0,74,73,0,0
2023-06-24,2023-06-24 23:00:00,23,79,15.8,73,0,0,73,71,0,0
2023-06-25,2023-06-25 03:00:00,3,85,11.7,71,0,0,73,70,0,0
2023-06-25,2023-06-25 04:00:00,4,85,11.7,70,0,0,71,71,0,0
2023-06-25,2023-06-25 05:00:00,5,85,11.7,71,0,0,70,72,0,0
2023-06-25,2023-06-25 06:00:00,6,85,11.7,72,0,0,71,72,0,0
2023-06-25,2023-06-25 07:00:00,7,85,11.7,72,0,0,72,73,0,0
